--- TRIGGERED ---
0.048,-0.050,-0.120,-272.705,33.752,-121.521
0.051,-0.043,-0.122,-290.588,-8.179,-115.723
0.054,-0.029,-0.094,-309.448,-68.054,-106.323
0.017,0.022,-0.076,-302.185,-99.365,-91.919
0.001,0.035,-0.061,-282.654,-129.883,-64.453
-0.014,0.041,-0.048,-254.822,-157.288,-28.992
-0.048,0.051,-0.022,-187.134,-197.815,45.349
-0.067,0.051,-0.015,-150.635,-213.501,79.346
-0.086,0.052,-0.004,-114.990,-225.586,106.689
-0.106,0.051,0.002,-80.444,-233.276,126.465
3.859,3.667,2.877,7.996,-247.131,145.203
-0.029,0.099,1.017,-10.010,-8.484,39.307
0.007,-0.010,0.963,3.540,1.892,38.940
0.012,0.027,0.975,1.282,-0.061,24.658
0.011,0.008,0.970,2.075,0.122,10.620
0.005,0.006,0.974,1.526,-0.427,5.371
-0.000,0.001,0.975,1.709,0.305,-0.366
0.000,0.001,0.971,2.197,1.038,-0.305
0.000,-0.001,0.972,2.319,1.099,-0.122
0.002,-0.001,0.973,2.441,1.221,-0.061
0.002,-0.000,0.971,2.136,0.977,-0.244
0.002,-0.000,0.971,2.319,0.916,-0.366
0.001,-0.001,0.974,2.319,1.038,-0.488
-0.000,-0.000,0.975,2.258,0.732,-0.366
0.001,0.001,0.972,2.075,0.671,-0.244
0.000,-0.000,0.969,2.197,0.671,-0.183
0.000,-0.001,0.972,2.197,0.793,-0.244
0.000,-0.000,0.974,2.197,0.732,-0.366
0.001,0.000,0.972,2.197,0.854,-0.305
0.001,-0.001,0.971,2.258,0.854,-0.244
0.000,-0.000,0.973,2.197,0.793,-0.305
0.002,-0.001,0.973,2.258,0.854,-0.122
0.001,-0.000,0.970,2.319,0.916,-0.061
0.001,0.000,0.971,2.197,0.916,-0.183
0.000,-0.000,0.974,2.197,0.854,-0.244
0.001,-0.000,0.973,2.136,0.916,-0.305
0.001,-0.000,0.971,2.136,0.671,-0.244
0.001,-0.000,0.971,2.136,0.732,-0.244
0.000,-0.000,0.973,2.258,0.916,-0.305
0.001,-0.001,0.973,2.319,0.916,-0.183
0.001,-0.000,0.970,2.319,0.793,-0.305
0.000,0.000,0.970,2.258,0.916,-0.305
0.002,-0.001,0.973,2.258,0.916,-0.183
0.001,-0.000,0.971,2.136,0.916,-0.366
0.001,0.000,0.970,2.197,0.916,-0.183
0.000,-0.000,0.972,2.197,0.977,-0.183
0.001,-0.000,0.973,2.197,0.854,-0.305
0.001,-0.000,0.971,2.197,0.793,-0.244
0.001,-0.000,0.970,2.258,0.916,-0.183
0.001,-0.000,0.973,2.380,0.854,-0.244
0.001,-0.001,0.972,2.319,0.916,-0.305
0.001,-0.000,0.971,2.380,0.916,-0.183
0.001,0.000,0.970,2.075,0.916,-0.366
0.001,0.000,0.973,2.197,0.977,-0.183
0.001,-0.000,0.972,2.258,0.854,-0.183
0.001,0.000,0.970,2.197,0.854,-0.305
0.000,-0.001,0.973,2.075,0.854,-0.366
0.000,-0.000,0.973,2.258,0.916,-0.122
0.001,-0.000,0.973,2.258,0.977,-0.305
0.001,-0.000,0.971,2.319,0.916,-0.183
0.000,-0.000,0.974,2.197,0.854,-0.122
0.000,-0.000,0.974,2.197,0.916,-0.183
0.001,-0.000,0.973,2.197,0.916,-0.366
0.001,-0.000,0.972,2.258,0.854,-0.305
0.001,-0.000,0.973,2.258,0.854,-0.305
0.001,-0.000,0.974,2.258,0.732,-0.305
0.001,-0.000,0.970,2.258,0.732,-0.305
0.001,-0.000,0.974,2.258,0.854,-0.366
0.001,-0.000,0.975,2.136,0.854,-0.183
0.001,-0.001,0.973,2.075,0.854,-0.244
0.000,-0.000,0.971,2.136,0.854,-0.183
0.000,-0.000,0.972,2.197,0.854,-0.244
0.001,0.000,0.975,2.136,0.916,-0.366
0.001,-0.000,0.973,2.197,0.671,-0.244
0.001,-0.001,0.972,2.258,0.916,-0.366
0.001,-0.000,0.972,2.197,0.854,-0.122
0.001,-0.001,0.972,2.319,0.793,-0.122
0.000,-0.000,0.972,2.258,0.732,-0.244
0.000,-0.000,0.973,2.319,0.977,-0.305
0.000,-0.001,0.973,2.136,0.977,-0.305
0.001,-0.000,0.972,2.319,0.854,-0.244
0.001,0.001,0.972,2.319,0.854,-0.305
0.001,0.000,0.974,2.197,1.038,-0.244
0.001,-0.000,0.974,2.441,0.854,-0.427
0.002,-0.001,0.972,2.319,0.854,-0.305
0.001,-0.000,0.976,2.258,0.854,-0.183
0.000,-0.000,0.975,2.258,0.916,-0.122
0.001,-0.001,0.973,2.258,0.854,-0.183
0.001,-0.000,0.974,2.319,0.854,-0.122
0.001,0.001,0.966,2.197,0.916,-0.305
Capture Finished. Ready for next fall.
--- TRIGGERED ---
0.913,0.191,0.162,-3.662,-2.136,3.784
0.919,0.189,0.149,-1.953,-3.845,4.150
0.923,0.170,0.142,0.427,-6.042,4.211
0.932,0.172,0.163,-0.305,-13.428,4.028
0.922,0.184,0.171,-0.061,-19.592,4.517
0.908,0.178,0.178,-0.427,-23.804,4.456
0.902,0.174,0.188,-1.709,-25.635,4.456
0.919,0.162,0.201,-3.906,-28.381,5.493
0.922,0.165,0.216,-5.066,-30.884,6.592
0.924,0.177,0.222,-5.981,-34.241,8.057
0.914,0.193,0.207,-2.441,-36.926,15.686
0.865,0.153,0.109,-0.305,-33.813,20.630
0.848,0.136,0.075,-3.479,-31.860,24.658
0.847,0.139,0.076,-5.737,-34.119,27.893
0.784,0.200,0.098,13.550,-43.030,16.663
0.521,0.504,0.118,56.458,-31.494,-25.940
